,일자,시간대,기온,강수량,풍속,풍향,습도,적설
6845,20190713,5,22.3,0.0,1.0,160.0,80.0,0.0
6846,20190713,6,22.2,0.0,1.6,160.0,79.0,0.0
6847,20190713,7,22.4,0.0,0.3,0.0,77.0,0.0
6848,20190713,8,22.4,0.0,1.0,160.0,78.0,0.0
6849,20190713,9,23.6,0.0,0.9,160.0,70.0,0.0
6850,20190713,10,25.1,0.0,1.8,180.0,63.0,0.0
6851,20190713,11,25.8,0.0,1.8,200.0,64.0,0.0
6852,20190713,12,26.9,0.0,1.6,180.0,56.0,0.0
6853,20190713,13,27.2,0.0,2.5,200.0,57.0,0.0
6854,20190713,14,29.0,0.0,2.2,200.0,47.0,0.0
6855,20190713,15,29.2,0.0,2.6,230.0,48.0,0.0
6856,20190713,16,29.1,0.0,2.3,200.0,51.0,0.0
6857,20190713,17,28.2,0.0,2.7,250.0,55.0,0.0
6858,20190713,18,27.4,0.0,2.5,250.0,58.0,0.0
6859,20190713,19,26.6,0.0,2.6,290.0,59.0,0.0
6860,20190713,20,25.3,0.0,2.6,290.0,66.0,0.0
6861,20190713,21,24.5,0.0,1.5,290.0,72.0,0.0
6862,20190713,22,23.7,0.0,1.5,290.0,79.0,0.0
6863,20190713,23,23.1,0.0,1.4,290.0,79.0,0.0
6864,20190714,0,22.7,0.0,0.8,290.0,76.0,0.0
6865,20190714,1,22.4,0.0,1.1,250.0,80.0,0.0
6866,20190714,2,22.2,0.0,1.5,270.0,83.0,0.0
6867,20190714,3,21.9,0.0,1.5,290.0,83.0,0.0
6868,20190714,4,21.5,0.0,0.5,290.0,84.0,0.0
6869,20190714,5,21.3,0.0,1.3,270.0,87.0,0.0
6870,20190714,6,21.4,0.0,0.8,320.0,85.0,0.0
6871,20190714,7,22.0,0.0,1.3,270.0,81.0,0.0
6872,20190714,8,22.9,0.0,0.6,270.0,77.0,0.0
6873,20190714,9,24.3,0.0,0.8,320.0,68.0,0.0
6874,20190714,10,25.2,0.0,0.8,250.0,65.0,0.0
6875,20190714,11,27.6,0.0,1.3,270.0,55.0,0.0
6876,20190714,12,29.2,0.0,1.6,200.0,49.0,0.0
6877,20190714,13,30.7,0.0,2.5,230.0,40.0,0.0
6878,20190714,14,31.2,0.0,3.5,200.0,44.0,0.0
6879,20190714,15,30.7,0.0,2.9,230.0,46.0,0.0
6880,20190714,16,31.2,0.0,3.0,290.0,40.0,0.0
6881,20190714,17,29.6,0.0,1.0,110.0,54.0,0.0
6882,20190714,18,30.3,0.0,2.1,290.0,45.0,0.0
6883,20190714,19,28.6,0.0,2.5,290.0,54.0,0.0
6884,20190714,20,26.8,0.0,2.2,290.0,59.0,0.0
6885,20190714,21,25.5,0.0,1.8,290.0,66.0,0.0
6886,20190714,22,24.8,0.0,2.4,270.0,71.0,0.0
6887,20190714,23,24.2,0.0,1.8,290.0,73.0,0.0
6888,20190715,0,23.8,0.0,1.0,320.0,75.0,0.0
6889,20190715,1,23.4,0.0,1.4,270.0,75.0,0.0
6890,20190715,2,23.2,0.0,0.5,290.0,76.0,0.0
6891,20190715,3,22.7,0.0,0.6,320.0,78.0,0.0
6892,20190715,4,22.4,0.0,0.4,0.0,79.0,0.0
6893,20190715,5,22.5,0.0,0.6,20.0,81.0,0.0
6894,20190715,6,22.5,0.0,0.5,20.0,79.0,0.0
6895,20190715,7,23.1,0.0,0.7,90.0,77.0,0.0
6896,20190715,8,24.3,0.0,0.9,110.0,72.0,0.0
6897,20190715,9,25.0,0.0,0.8,110.0,70.0,0.0
6898,20190715,10,25.8,0.0,1.6,160.0,66.0,0.0
6899,20190715,11,26.8,0.0,1.1,110.0,60.0,0.0
6900,20190715,12,27.2,0.0,1.8,140.0,60.0,0.0
6901,20190715,13,27.1,0.0,1.8,200.0,61.0,0.0
6902,20190715,14,26.7,0.0,2.7,270.0,66.0,0.0
6903,20190715,15,25.4,0.0,1.3,50.0,75.0,0.0
6904,20190715,16,23.3,2.8,1.4,50.0,89.0,0.0
6905,20190715,17,23.0,3.7,0.5,340.0,92.0,0.0
6906,20190715,18,23.0,0.7,0.6,50.0,93.0,0.0
6907,20190715,19,22.8,0.0,0.8,50.0,86.0,0.0
6908,20190715,20,22.2,0.0,1.5,50.0,92.0,0.0
6909,20190715,21,22.2,0.0,1.0,50.0,91.0,0.0
6910,20190715,22,22.3,0.0,0.9,70.0,85.0,0.0
6911,20190715,23,22.2,0.4,0.8,50.0,92.0,0.0
6912,20190716,0,22.2,0.1,1.0,50.0,94.0,0.0
6913,20190716,1,22.0,0.0,1.0,50.0,93.0,0.0
6914,20190716,2,21.8,0.4,0.8,70.0,93.0,0.0
6915,20190716,3,21.6,4.0,0.7,110.0,95.0,0.0
6916,20190716,4,21.5,0.0,0.9,90.0,96.0,0.0
6917,20190716,5,21.5,0.0,0.8,50.0,95.0,0.0
6918,20190716,6,21.5,0.0,1.0,50.0,95.0,0.0
6919,20190716,7,21.6,0.0,1.1,50.0,95.0,0.0
6920,20190716,8,22.4,0.0,0.8,70.0,93.0,0.0
6921,20190716,9,22.6,0.0,1.3,50.0,87.0,0.0
6922,20190716,10,23.1,0.0,1.1,50.0,83.0,0.0
6923,20190716,11,25.5,0.0,1.5,110.0,67.0,0.0
6924,20190716,12,26.7,0.0,1.3,70.0,67.0,0.0
6925,20190716,13,25.5,1.1,3.0,270.0,80.0,0.0
6926,20190716,14,25.9,0.8,1.7,290.0,80.0,0.0
6927,20190716,15,27.9,0.0,1.5,270.0,62.0,0.0
6928,20190716,16,28.6,0.0,2.6,290.0,58.0,0.0
6929,20190716,17,28.5,0.0,2.3,290.0,58.0,0.0
6930,20190716,18,28.4,0.0,2.3,270.0,61.0,0.0
6931,20190716,19,27.0,0.0,2.8,290.0,71.0,0.0
6932,20190716,20,25.4,0.0,2.1,290.0,73.0,0.0
6933,20190716,21,24.8,0.0,0.4,0.0,78.0,0.0
6934,20190716,22,24.4,0.0,0.7,250.0,83.0,0.0
6935,20190716,23,24.2,0.0,0.5,270.0,83.0,0.0
6936,20190717,0,23.8,0.0,1.6,290.0,87.0,0.0
6937,20190717,1,23.5,0.0,0.4,0.0,87.0,0.0
6938,20190717,2,23.4,0.0,1.1,270.0,88.0,0.0
6939,20190717,3,23.3,0.0,0.7,270.0,87.0,0.0
6940,20190717,4,22.9,0.0,0.9,290.0,92.0,0.0
6941,20190717,5,22.6,0.0,0.1,0.0,93.0,0.0
6942,20190717,6,22.3,0.0,0.3,0.0,94.0,0.0
6943,20190717,7,22.8,0.0,1.2,50.0,86.0,0.0
6944,20190717,8,24.2,0.0,1.1,50.0,77.0,0.0
6945,20190717,9,25.1,0.0,1.3,50.0,75.0,0.0
6946,20190717,10,26.3,0.0,1.3,140.0,65.0,0.0
6947,20190717,11,26.9,0.0,1.0,20.0,66.0,0.0
6948,20190717,12,26.5,0.7,0.5,290.0,70.0,0.0
6949,20190717,13,27.2,0.0,2.1,320.0,70.0,0.0
6950,20190717,14,26.7,0.0,1.6,270.0,69.0,0.0
6951,20190717,15,28.3,0.0,1.8,270.0,60.0,0.0
6952,20190717,16,28.9,0.0,2.0,320.0,58.0,0.0
6953,20190717,17,28.7,0.0,2.8,320.0,59.0,0.0
6954,20190717,18,28.3,0.0,2.6,290.0,61.0,0.0
6955,20190717,19,27.4,0.0,1.0,290.0,63.0,0.0
6956,20190717,20,26.6,0.0,1.4,360.0,69.0,0.0
6957,20190717,21,26.2,0.0,0.5,20.0,69.0,0.0
6958,20190717,22,25.7,0.0,0.4,0.0,70.0,0.0
6959,20190717,23,25.4,0.0,0.6,360.0,74.0,0.0
6960,20190718,0,25.0,0.0,0.3,0.0,75.0,0.0
6961,20190718,1,24.5,0.0,0.8,290.0,78.0,0.0
6962,20190718,2,24.3,0.0,0.7,340.0,77.0,0.0
6963,20190718,3,24.0,0.0,0.4,0.0,78.0,0.0
6964,20190718,4,23.6,0.0,0.2,0.0,82.0,0.0
6965,20190718,5,23.4,0.0,0.7,20.0,82.0,0.0
6966,20190718,6,23.3,0.0,0.6,360.0,81.0,0.0
6967,20190718,7,23.8,0.0,0.5,290.0,78.0,0.0
6968,20190718,8,24.6,0.0,0.5,20.0,74.0,0.0
6969,20190718,9,25.4,0.0,1.3,140.0,73.0,0.0
6970,20190718,10,26.5,0.0,0.6,70.0,64.0,0.0
6971,20190718,11,27.5,0.0,0.6,90.0,63.0,0.0
6972,20190718,12,28.3,0.0,1.1,320.0,58.0,0.0
6973,20190718,13,30.3,0.0,1.3,20.0,48.0,0.0
6974,20190718,14,31.6,0.0,1.1,200.0,45.0,0.0
6975,20190718,15,31.5,0.0,0.8,360.0,46.0,0.0
6976,20190718,16,31.6,0.0,0.7,70.0,41.0,0.0
6977,20190718,17,31.2,0.0,2.1,250.0,50.0,0.0
6978,20190718,18,30.4,0.0,1.7,320.0,53.0,0.0
6979,20190718,19,29.6,0.0,1.9,290.0,58.0,0.0
6980,20190718,20,28.3,0.0,2.8,320.0,61.0,0.0
6981,20190718,21,27.5,0.0,2.0,290.0,63.0,0.0
6982,20190718,22,26.9,0.0,1.9,270.0,64.0,0.0
6983,20190718,23,25.9,0.0,2.3,270.0,66.0,0.0
6984,20190719,0,25.0,0.0,1.5,270.0,68.0,0.0
6985,20190719,1,24.5,0.0,0.4,0.0,70.0,0.0
6986,20190719,2,24.2,0.0,0.7,290.0,72.0,0.0
6987,20190719,3,23.8,0.0,0.3,0.0,74.0,0.0
6988,20190719,4,23.4,0.0,0.1,0.0,76.0,0.0
6989,20190719,5,23.1,0.0,0.1,0.0,78.0,0.0
6990,20190719,6,22.9,0.0,1.1,50.0,81.0,0.0
6991,20190719,7,23.8,0.0,1.0,90.0,74.0,0.0
6992,20190719,8,25.8,0.0,1.4,70.0,68.0,0.0
6993,20190719,9,28.0,0.0,1.4,90.0,59.0,0.0
6994,20190719,10,29.8,0.0,1.8,70.0,54.0,0.0
6995,20190719,11,31.7,0.0,1.7,90.0,47.0,0.0
6996,20190719,12,32.8,0.0,1.6,90.0,43.0,0.0
6997,20190719,13,33.7,0.0,1.0,70.0,41.0,0.0
6998,20190719,14,34.3,0.0,2.5,180.0,40.0,0.0
6999,20190719,15,34.9,0.0,2.5,160.0,39.0,0.0
7000,20190719,16,34.1,0.0,2.7,140.0,43.0,0.0
7001,20190719,17,33.1,0.0,2.9,140.0,47.0,0.0
7002,20190719,18,30.4,0.0,2.5,180.0,62.0,0.0
7003,20190719,19,29.0,0.0,1.7,140.0,69.0,0.0
7004,20190719,20,28.6,0.0,1.3,140.0,67.0,0.0
7005,20190719,21,28.3,0.0,1.2,110.0,66.0,0.0
7006,20190719,22,28.1,0.0,1.4,110.0,65.0,0.0
7007,20190719,23,27.7,0.0,1.9,90.0,66.0,0.0
7008,20190720,0,27.7,0.0,1.4,110.0,66.0,0.0
7009,20190720,1,27.4,0.0,1.6,70.0,67.0,0.0
7010,20190720,2,27.3,0.0,1.7,90.0,66.0,0.0
7011,20190720,3,26.9,0.0,1.8,90.0,67.0,0.0
7012,20190720,4,26.8,0.0,1.6,70.0,69.0,0.0
7013,20190720,5,26.8,0.0,2.4,70.0,65.0,0.0
7014,20190720,6,26.5,0.2,2.4,90.0,69.0,0.0
7015,20190720,7,26.7,0.0,2.4,90.0,65.0,0.0
7016,20190720,8,27.4,0.0,2.2,70.0,60.0,0.0
7017,20190720,9,25.2,0.8,1.7,90.0,85.0,0.0
7018,20190720,10,26.9,0.0,2.6,90.0,69.0,0.0
7019,20190720,11,28.0,0.0,2.9,90.0,62.0,0.0
7020,20190720,12,28.7,0.1,2.3,110.0,62.0,0.0
7021,20190720,13,30.1,0.0,2.5,90.0,57.0,0.0
7022,20190720,14,30.1,0.0,2.9,70.0,58.0,0.0
7023,20190720,15,30.8,0.0,2.6,90.0,55.0,0.0
7024,20190720,16,31.3,0.0,2.6,90.0,54.0,0.0
7025,20190720,17,30.7,0.0,2.1,90.0,55.0,0.0
7026,20190720,18,30.3,0.0,1.5,110.0,57.0,0.0
7027,20190720,19,29.5,0.0,2.1,90.0,59.0,0.0
7028,20190720,20,29.1,0.0,1.9,90.0,60.0,0.0
7029,20190720,21,28.6,0.0,1.4,70.0,62.0,0.0
7030,20190720,22,28.4,0.0,1.8,90.0,62.0,0.0
7031,20190720,23,28.2,0.0,1.9,90.0,63.0,0.0
7032,20190721,0,26.9,0.0,1.6,70.0,78.0,0.0
7033,20190721,1,26.2,0.1,0.6,110.0,80.0,0.0
7034,20190721,2,25.3,0.5,1.1,70.0,91.0,0.0
7035,20190721,3,24.6,0.6,1.0,70.0,95.0,0.0
7036,20190721,4,24.5,0.6,0.4,0.0,95.0,0.0
7037,20190721,5,24.3,0.3,0.3,0.0,95.0,0.0
7038,20190721,6,24.4,0.4,0.3,0.0,96.0,0.0
7039,20190721,7,24.3,0.7,1.0,270.0,96.0,0.0
7040,20190721,8,24.5,0.7,2.0,290.0,96.0,0.0
7041,20190721,9,24.6,0.3,2.8,270.0,96.0,0.0
7042,20190721,10,24.9,0.2,2.4,250.0,94.0,0.0
7043,20190721,11,25.2,0.0,2.5,270.0,93.0,0.0
7044,20190721,12,25.5,0.0,2.9,230.0,86.0,0.0
7045,20190721,13,25.3,0.2,2.5,200.0,91.0,0.0
7046,20190721,14,25.2,1.3,2.9,200.0,94.0,0.0
7047,20190721,15,25.9,0.3,4.0,200.0,83.0,0.0
7048,20190721,16,26.4,0.0,3.1,230.0,77.0,0.0
7049,20190721,17,25.9,0.0,3.9,230.0,78.0,0.0
7050,20190721,18,26.3,0.0,3.8,230.0,76.0,0.0
7051,20190721,19,26.0,0.0,3.0,230.0,77.0,0.0
7052,20190721,20,25.7,0.0,2.7,200.0,75.0,0.0
7053,20190721,21,24.9,0.0,3.3,200.0,81.0,0.0
7054,20190721,22,24.6,0.0,3.9,230.0,84.0,0.0
7055,20190721,23,24.8,0.0,2.5,230.0,83.0,0.0
7056,20190722,0,24.6,0.0,1.4,230.0,84.0,0.0
7057,20190722,1,24.4,0.0,2.5,200.0,84.0,0.0
7058,20190722,2,24.4,0.0,1.5,250.0,84.0,0.0
7059,20190722,3,24.3,0.0,2.2,230.0,86.0,0.0
7060,20190722,4,24.2,0.1,1.4,270.0,88.0,0.0
7061,20190722,5,24.4,0.0,1.5,250.0,91.0,0.0
7062,20190722,6,24.4,0.0,2.4,200.0,87.0,0.0
7063,20190722,7,24.6,0.0,1.3,230.0,84.0,0.0
7064,20190722,8,24.7,0.0,2.5,200.0,83.0,0.0
7065,20190722,9,25.3,0.0,2.2,200.0,80.0,0.0
7066,20190722,10,25.8,0.0,1.6,230.0,77.0,0.0
7067,20190722,11,26.3,0.0,2.1,200.0,74.0,0.0
7068,20190722,12,27.4,0.0,1.5,200.0,67.0,0.0
7069,20190722,13,29.3,0.0,2.7,200.0,60.0,0.0
7070,20190722,14,29.7,0.0,2.5,200.0,61.0,0.0
7071,20190722,15,30.2,0.0,3.1,230.0,61.0,0.0
7072,20190722,16,30.5,0.0,2.9,230.0,58.0,0.0
7073,20190722,17,30.7,0.0,2.7,180.0,56.0,0.0
7074,20190722,18,30.5,0.0,2.6,230.0,58.0,0.0
7075,20190722,19,29.3,0.0,2.0,270.0,62.0,0.0
7076,20190722,20,27.9,0.0,2.9,270.0,70.0,0.0
7077,20190722,21,26.4,0.0,2.6,290.0,78.0,0.0
7078,20190722,22,25.7,0.0,2.0,270.0,80.0,0.0
7079,20190722,23,25.4,0.0,1.1,270.0,80.0,0.0
7080,20190723,0,25.1,0.0,2.0,270.0,80.0,0.0
7081,20190723,1,24.9,0.0,0.4,0.0,81.0,0.0
7082,20190723,2,24.5,0.0,1.0,270.0,83.0,0.0
7083,20190723,3,24.9,0.0,1.2,200.0,81.0,0.0
7084,20190723,4,24.9,0.0,1.0,110.0,85.0,0.0
7085,20190723,5,24.9,0.0,0.5,70.0,85.0,0.0
7086,20190723,6,25.0,0.0,0.4,0.0,84.0,0.0
7087,20190723,7,25.3,0.0,0.4,0.0,83.0,0.0
7088,20190723,8,25.8,0.0,1.2,230.0,82.0,0.0
7089,20190723,9,26.6,0.0,1.4,230.0,79.0,0.0
7090,20190723,10,27.6,0.0,1.9,250.0,74.0,0.0
7091,20190723,11,28.1,0.0,2.5,200.0,71.0,0.0
7092,20190723,12,29.6,0.0,2.6,200.0,63.0,0.0
7093,20190723,13,30.6,0.0,1.9,230.0,61.0,0.0
7094,20190723,14,31.7,0.0,2.2,200.0,55.0,0.0
7095,20190723,15,32.3,0.0,2.3,200.0,53.0,0.0
7096,20190723,16,32.6,0.0,3.1,180.0,51.0,0.0
7097,20190723,17,32.5,0.0,2.1,230.0,54.0,0.0
7098,20190723,18,30.6,0.0,3.6,250.0,61.0,0.0
7099,20190723,19,30.1,0.0,1.7,230.0,62.0,0.0
7100,20190723,20,28.8,0.0,2.7,270.0,67.0,0.0
7101,20190723,21,28.3,0.0,2.2,270.0,70.0,0.0
7102,20190723,22,27.7,0.0,2.4,250.0,74.0,0.0
7103,20190723,23,27.3,0.0,1.0,270.0,76.0,0.0
7104,20190724,0,27.1,0.0,1.4,230.0,75.0,0.0
7105,20190724,1,26.9,0.0,1.8,250.0,76.0,0.0
7106,20190724,2,26.8,0.0,1.1,230.0,77.0,0.0
7107,20190724,3,26.4,0.0,2.3,200.0,78.0,0.0
7108,20190724,4,26.1,0.0,0.9,200.0,80.0,0.0
7109,20190724,5,25.8,0.0,1.3,200.0,84.0,0.0
7110,20190724,6,25.6,0.0,0.8,230.0,85.0,0.0
7111,20190724,7,25.7,0.0,1.9,200.0,85.0,0.0
7112,20190724,8,25.5,0.2,1.6,200.0,92.0,0.0
7113,20190724,9,25.4,0.5,1.5,200.0,94.0,0.0
7114,20190724,10,25.5,0.0,1.7,230.0,92.0,0.0
7115,20190724,11,25.8,0.0,3.4,200.0,87.0,0.0
7116,20190724,12,26.2,0.0,1.3,200.0,84.0,0.0
7117,20190724,13,26.3,0.1,1.9,230.0,84.0,0.0
7118,20190724,14,26.8,0.0,1.1,250.0,82.0,0.0
7119,20190724,15,27.1,0.0,2.4,230.0,81.0,0.0
7120,20190724,16,26.7,0.2,2.3,200.0,85.0,0.0
7121,20190724,17,27.0,0.0,1.5,200.0,81.0,0.0
7122,20190724,18,27.1,0.0,1.6,200.0,79.0,0.0
7123,20190724,19,27.1,0.0,2.1,180.0,79.0,0.0
7124,20190724,20,26.9,0.0,0.4,0.0,80.0,0.0
7125,20190724,21,27.0,0.0,1.6,160.0,78.0,0.0
7126,20190724,22,26.9,0.0,1.1,140.0,79.0,0.0
7127,20190724,23,26.9,0.0,1.2,230.0,79.0,0.0
7128,20190725,0,26.8,0.0,1.0,110.0,79.0,0.0
7129,20190725,1,26.6,0.0,0.8,50.0,82.0,0.0
7130,20190725,2,26.6,0.0,0.5,110.0,81.0,0.0
7131,20190725,3,26.7,0.0,0.8,110.0,79.0,0.0
7132,20190725,4,26.1,0.3,0.5,50.0,93.0,0.0
7133,20190725,5,25.8,0.2,0.3,0.0,95.0,0.0
7134,20190725,6,25.6,0.8,0.2,0.0,96.0,0.0
7135,20190725,7,25.7,1.0,0.8,110.0,96.0,0.0
7136,20190725,8,26.1,0.1,0.3,0.0,96.0,0.0
7137,20190725,9,26.4,0.0,1.6,180.0,94.0,0.0
7138,20190725,10,26.5,0.0,1.4,230.0,92.0,0.0
7139,20190725,11,27.0,0.0,1.9,230.0,83.0,0.0
7140,20190725,12,26.8,0.0,2.2,200.0,88.0,0.0
7141,20190725,13,26.6,0.1,1.5,230.0,94.0,0.0
7142,20190725,14,27.1,0.2,0.9,230.0,93.0,0.0
7143,20190725,15,27.3,0.0,1.7,200.0,84.0,0.0
7144,20190725,16,26.8,0.9,1.5,230.0,88.0,0.0
7145,20190725,17,26.4,0.4,2.2,200.0,92.0,0.0
7146,20190725,18,26.2,0.7,3.0,200.0,92.0,0.0
7147,20190725,19,25.9,4.8,1.1,290.0,96.0,0.0
7148,20190725,20,25.8,0.1,0.4,0.0,96.0,0.0
7149,20190725,21,25.9,0.1,2.4,200.0,95.0,0.0
7150,20190725,22,25.9,0.0,1.0,180.0,93.0,0.0
7151,20190725,23,25.9,0.0,2.0,200.0,94.0,0.0
7152,20190726,0,25.8,0.0,2.4,200.0,93.0,0.0
7153,20190726,1,25.8,0.0,1.5,230.0,92.0,0.0
7154,20190726,2,25.5,0.8,2.5,200.0,94.0,0.0
7155,20190726,3,25.1,0.5,3.7,200.0,95.0,0.0
7156,20190726,4,25.0,0.2,3.0,230.0,96.0,0.0
7157,20190726,5,24.9,0.2,3.4,200.0,96.0,0.0
7158,20190726,6,25.0,0.1,2.4,200.0,96.0,0.0
7159,20190726,7,24.8,6.7,2.4,250.0,96.0,0.0
7160,20190726,8,24.0,15.0,1.9,290.0,97.0,0.0
7161,20190726,9,23.9,12.0,1.9,250.0,97.0,0.0
7162,20190726,10,23.7,15.7,0.8,270.0,97.0,0.0
7163,20190726,11,23.9,6.4,0.2,0.0,97.0,0.0
7164,20190726,12,24.7,1.4,1.5,180.0,97.0,0.0
7165,20190726,13,24.8,0.2,1.8,200.0,95.0,0.0
7166,20190726,14,24.9,0.3,1.2,230.0,94.0,0.0
7167,20190726,15,25.6,0.1,0.9,230.0,94.0,0.0
7168,20190726,16,25.8,0.0,2.1,230.0,91.0,0.0
7169,20190726,17,25.7,0.1,2.3,200.0,93.0,0.0
7170,20190726,18,25.7,0.0,2.1,270.0,93.0,0.0
7171,20190726,19,25.6,0.0,1.2,320.0,94.0,0.0
7172,20190726,20,25.4,0.1,0.4,0.0,95.0,0.0
7173,20190726,21,25.3,0.2,0.3,0.0,95.0,0.0
7174,20190726,22,25.3,0.0,0.9,50.0,95.0,0.0
7175,20190726,23,25.2,0.0,0.5,50.0,96.0,0.0
7176,20190727,0,25.3,0.0,0.6,70.0,95.0,0.0
7177,20190727,1,25.3,0.0,0.8,90.0,95.0,0.0
7178,20190727,2,25.2,0.0,0.8,50.0,96.0,0.0
7179,20190727,3,25.2,0.0,0.8,50.0,96.0,0.0
7180,20190727,4,25.1,0.0,0.2,0.0,96.0,0.0
7181,20190727,5,25.0,0.6,0.3,0.0,97.0,0.0
7182,20190727,6,24.9,0.0,0.2,0.0,97.0,0.0
7183,20190727,7,25.2,0.0,0.4,0.0,96.0,0.0
7184,20190727,8,25.6,0.0,0.9,110.0,94.0,0.0
7185,20190727,9,26.5,0.0,0.7,140.0,82.0,0.0
7186,20190727,10,27.4,0.0,0.8,140.0,74.0,0.0
7187,20190727,11,28.8,0.0,2.0,160.0,72.0,0.0
7188,20190727,12,30.1,0.0,1.5,180.0,63.0,0.0
7189,20190727,13,31.2,0.0,0.5,290.0,58.0,0.0
7190,20190727,14,31.8,0.0,1.2,230.0,58.0,0.0
7191,20190727,15,33.0,0.0,1.7,290.0,52.0,0.0
7192,20190727,16,32.7,0.0,1.7,320.0,56.0,0.0
7193,20190727,17,31.3,0.0,3.6,270.0,65.0,0.0
7194,20190727,18,30.6,0.0,1.6,290.0,69.0,0.0
7195,20190727,19,30.1,0.0,2.3,250.0,70.0,0.0
7196,20190727,20,29.1,0.0,1.8,200.0,74.0,0.0
7197,20190727,21,28.6,0.0,0.6,200.0,76.0,0.0
7198,20190727,22,28.2,0.0,1.3,140.0,77.0,0.0
7199,20190727,23,28.2,0.0,1.3,160.0,78.0,0.0
7200,20190728,0,28.2,0.0,1.3,180.0,78.0,0.0
7201,20190728,1,28.0,0.1,2.5,160.0,79.0,0.0
7202,20190728,2,27.6,0.0,2.3,160.0,79.0,0.0
7203,20190728,3,27.3,0.3,2.1,180.0,82.0,0.0
7204,20190728,4,26.9,0.5,1.1,160.0,88.0,0.0
7205,20190728,5,26.8,0.5,0.8,110.0,93.0,0.0
7206,20190728,6,26.7,0.0,1.0,140.0,92.0,0.0
7207,20190728,7,26.8,0.0,1.1,110.0,87.0,0.0
7208,20190728,8,27.0,0.0,1.1,140.0,84.0,0.0
7209,20190728,9,25.3,11.2,3.0,200.0,95.0,0.0
7210,20190728,10,25.4,0.4,2.6,200.0,94.0,0.0
7211,20190728,11,25.3,0.9,2.5,200.0,94.0,0.0
7212,20190728,12,25.0,7.3,1.7,200.0,96.0,0.0
7213,20190728,13,25.2,2.0,3.0,180.0,94.0,0.0
7214,20190728,14,25.6,0.0,1.3,200.0,92.0,0.0
7215,20190728,15,26.7,0.0,2.4,200.0,83.0,0.0
7216,20190728,16,26.4,0.1,2.2,200.0,84.0,0.0
7217,20190728,17,26.3,0.5,1.6,140.0,88.0,0.0
7218,20190728,18,25.6,1.8,2.4,230.0,92.0,0.0
7219,20190728,19,25.5,0.0,3.1,200.0,83.0,0.0
7220,20190728,20,25.7,0.0,2.9,200.0,83.0,0.0
7221,20190728,21,25.8,0.0,2.1,200.0,82.0,0.0
7222,20190728,22,26.1,0.0,2.1,200.0,84.0,0.0
7223,20190728,23,26.2,0.0,1.9,200.0,84.0,0.0
7224,20190729,0,26.3,0.0,2.0,200.0,84.0,0.0
7225,20190729,1,25.9,0.5,1.5,230.0,92.0,0.0
7226,20190729,2,25.8,0.0,2.3,200.0,86.0,0.0
7227,20190729,3,25.8,0.0,1.6,200.0,84.0,0.0
7228,20190729,4,25.8,0.0,2.6,200.0,82.0,0.0
7229,20190729,5,25.7,0.0,1.7,200.0,80.0,0.0
7230,20190729,6,25.6,0.0,0.2,0.0,80.0,0.0
7231,20190729,7,25.8,0.0,1.1,180.0,79.0,0.0
7232,20190729,8,25.9,0.0,2.0,180.0,77.0,0.0
7233,20190729,9,26.4,0.0,2.7,160.0,75.0,0.0
7234,20190729,10,26.9,0.0,3.5,200.0,74.0,0.0
7235,20190729,11,27.7,0.0,2.8,200.0,71.0,0.0
7236,20190729,12,27.9,0.0,1.8,230.0,72.0,0.0
7237,20190729,13,28.5,0.0,2.7,230.0,68.0,0.0
7238,20190729,14,29.6,0.0,3.2,250.0,66.0,0.0
7239,20190729,15,29.6,0.0,3.3,270.0,69.0,0.0
7240,20190729,16,29.9,0.0,3.2,200.0,65.0,0.0
7241,20190729,17,29.4,0.0,4.9,200.0,66.0,0.0
7242,20190729,18,29.4,0.0,4.1,200.0,67.0,0.0
7243,20190729,19,28.8,0.0,4.8,200.0,69.0,0.0
7244,20190729,20,28.3,0.0,3.4,200.0,71.0,0.0
7245,20190729,21,27.9,0.0,2.9,200.0,74.0,0.0
7246,20190729,22,27.7,0.0,2.3,200.0,75.0,0.0
7247,20190729,23,27.5,0.0,3.3,200.0,75.0,0.0
7248,20190730,0,27.4,0.0,3.8,200.0,75.0,0.0
7249,20190730,1,27.3,0.0,3.0,200.0,75.0,0.0
7250,20190730,2,27.1,0.0,3.4,200.0,77.0,0.0
7251,20190730,3,26.9,0.0,3.2,200.0,76.0,0.0
7252,20190730,4,26.8,0.0,3.0,200.0,75.0,0.0
7253,20190730,5,26.5,0.0,2.8,200.0,79.0,0.0
7254,20190730,6,26.6,0.0,3.0,200.0,77.0,0.0
7255,20190730,7,26.6,0.0,2.3,180.0,79.0,0.0
7256,20190730,8,26.4,0.3,2.5,200.0,82.0,0.0
7257,20190730,9,27.0,0.0,3.0,200.0,78.0,0.0
7258,20190730,10,27.9,0.0,4.1,200.0,74.0,0.0
7259,20190730,11,29.1,0.0,3.9,200.0,69.0,0.0
7260,20190730,12,30.2,0.0,4.5,200.0,66.0,0.0
7261,20190730,13,30.6,0.0,4.8,200.0,64.0,0.0
7262,20190730,14,30.6,0.0,3.4,200.0,66.0,0.0
7263,20190730,15,30.3,0.0,4.1,230.0,69.0,0.0
7264,20190730,16,29.5,0.0,4.0,200.0,74.0,0.0
7265,20190730,17,28.3,0.8,3.6,200.0,81.0,0.0
7266,20190730,18,28.4,0.0,4.3,200.0,78.0,0.0
7267,20190730,19,28.3,0.0,3.7,200.0,76.0,0.0
