,연,월,일,시간대,요일,기온,강수량,풍속,습도,적설량,미세먼지,초미세먼지,공휴일,통화건수
24476,2019,07,17,6,수,22.3,0.0,0.3,94.0,0.0,68.0,44.0,0,0.0
24477,2019,07,17,7,수,22.8,0.0,1.2,86.0,0.0,68.0,44.0,0,5.0
24478,2019,07,17,8,수,24.2,0.0,1.1,77.0,0.0,68.0,44.0,0,0.0
24479,2019,07,17,9,수,25.1,0.0,1.3,75.0,0.0,68.0,44.0,0,0.0
24480,2019,07,18,0,목,25.0,0.0,0.3,75.0,0.0,78.0,54.0,0,23.0
24481,2019,07,18,1,목,24.5,0.0,0.8,78.0,0.0,78.0,54.0,0,10.0
24482,2019,07,18,10,목,26.5,0.0,0.6,64.0,0.0,78.0,54.0,0,5.0
24483,2019,07,18,11,목,27.5,0.0,0.6,63.0,0.0,78.0,54.0,0,10.0
24484,2019,07,18,12,목,28.3,0.0,1.1,58.0,0.0,78.0,54.0,0,16.0
24485,2019,07,18,13,목,30.3,0.0,1.3,48.0,0.0,78.0,54.0,0,20.0
24486,2019,07,18,14,목,31.6,0.0,1.1,45.0,0.0,78.0,54.0,0,26.0
24487,2019,07,18,15,목,31.5,0.0,0.8,46.0,0.0,78.0,54.0,0,26.0
24488,2019,07,18,16,목,31.6,0.0,0.7,41.0,0.0,78.0,54.0,0,44.0
24489,2019,07,18,17,목,31.2,0.0,2.1,50.0,0.0,78.0,54.0,0,76.0
24490,2019,07,18,18,목,30.4,0.0,1.7,53.0,0.0,78.0,54.0,0,127.0
24491,2019,07,18,19,목,29.6,0.0,1.9,58.0,0.0,78.0,54.0,0,129.0
24492,2019,07,18,2,목,24.3,0.0,0.7,77.0,0.0,78.0,54.0,0,5.0
24493,2019,07,18,20,목,28.3,0.0,2.8,61.0,0.0,78.0,54.0,0,70.0
24494,2019,07,18,21,목,27.5,0.0,2.0,63.0,0.0,78.0,54.0,0,69.0
24495,2019,07,18,22,목,26.9,0.0,1.9,64.0,0.0,78.0,54.0,0,73.0
24496,2019,07,18,23,목,25.9,0.0,2.3,66.0,0.0,78.0,54.0,0,25.0
24497,2019,07,18,3,목,24.0,0.0,0.4,78.0,0.0,78.0,54.0,0,5.0
24498,2019,07,18,4,목,23.6,0.0,0.2,82.0,0.0,78.0,54.0,0,5.0
24499,2019,07,18,5,목,23.4,0.0,0.7,82.0,0.0,78.0,54.0,0,0.0
24500,2019,07,18,6,목,23.3,0.0,0.6,81.0,0.0,78.0,54.0,0,0.0
24501,2019,07,18,7,목,23.8,0.0,0.5,78.0,0.0,78.0,54.0,0,0.0
24502,2019,07,18,8,목,24.6,0.0,0.5,74.0,0.0,78.0,54.0,0,0.0
24503,2019,07,18,9,목,25.4,0.0,1.3,73.0,0.0,78.0,54.0,0,0.0
24504,2019,07,19,0,금,25.0,0.0,1.5,68.0,0.0,33.0,21.0,0,18.0
24505,2019,07,19,1,금,24.5,0.0,0.4,70.0,0.0,33.0,21.0,0,15.0
24506,2019,07,19,10,금,29.8,0.0,1.8,54.0,0.0,33.0,21.0,0,0.0
24507,2019,07,19,11,금,31.7,0.0,1.7,47.0,0.0,33.0,21.0,0,18.0
24508,2019,07,19,12,금,32.8,0.0,1.6,43.0,0.0,33.0,21.0,0,29.0
24509,2019,07,19,13,금,33.7,0.0,1.0,41.0,0.0,33.0,21.0,0,26.0
24510,2019,07,19,14,금,34.3,0.0,2.5,40.0,0.0,33.0,21.0,0,20.0
24511,2019,07,19,15,금,34.9,0.0,2.5,39.0,0.0,33.0,21.0,0,20.0
24512,2019,07,19,16,금,34.1,0.0,2.7,43.0,0.0,33.0,21.0,0,46.0
24513,2019,07,19,17,금,33.1,0.0,2.9,47.0,0.0,33.0,21.0,0,107.0
24514,2019,07,19,18,금,30.4,0.0,2.5,62.0,0.0,33.0,21.0,0,124.0
24515,2019,07,19,19,금,29.0,0.0,1.7,69.0,0.0,33.0,21.0,0,163.0
24516,2019,07,19,2,금,24.2,0.0,0.7,72.0,0.0,33.0,21.0,0,5.0
24517,2019,07,19,20,금,28.6,0.0,1.3,67.0,0.0,33.0,21.0,0,125.0
24518,2019,07,19,21,금,28.3,0.0,1.2,66.0,0.0,33.0,21.0,0,124.0
24519,2019,07,19,22,금,28.1,0.0,1.4,65.0,0.0,33.0,21.0,0,131.0
24520,2019,07,19,23,금,27.7,0.0,1.9,66.0,0.0,33.0,21.0,0,77.0
24521,2019,07,19,3,금,23.8,0.0,0.3,74.0,0.0,33.0,21.0,0,5.0
24522,2019,07,19,4,금,23.4,0.0,0.1,76.0,0.0,33.0,21.0,0,0.0
24523,2019,07,19,5,금,23.1,0.0,0.1,78.0,0.0,33.0,21.0,0,0.0
24524,2019,07,19,6,금,22.9,0.0,1.1,81.0,0.0,33.0,21.0,0,0.0
24525,2019,07,19,7,금,23.8,0.0,1.0,74.0,0.0,33.0,21.0,0,0.0
24526,2019,07,19,8,금,25.8,0.0,1.4,68.0,0.0,33.0,21.0,0,0.0
24527,2019,07,19,9,금,28.0,0.0,1.4,59.0,0.0,33.0,21.0,0,10.0
24528,2019,07,20,0,토,27.7,0.0,1.4,66.0,0.0,8.0,4.0,0,25.0
24529,2019,07,20,1,토,27.4,0.0,1.6,67.0,0.0,8.0,4.0,0,15.0
24530,2019,07,20,10,토,26.9,0.0,2.6,69.0,0.0,8.0,4.0,0,10.0
24531,2019,07,20,11,토,28.0,0.0,2.9,62.0,0.0,8.0,4.0,0,27.0
24532,2019,07,20,12,토,28.7,0.1,2.3,62.0,0.0,8.0,4.0,0,31.0
24533,2019,07,20,13,토,30.1,0.0,2.5,57.0,0.0,8.0,4.0,0,33.0
24534,2019,07,20,14,토,30.1,0.0,2.9,58.0,0.0,8.0,4.0,0,30.0
24535,2019,07,20,15,토,30.8,0.0,2.6,55.0,0.0,8.0,4.0,0,34.0
24536,2019,07,20,16,토,31.3,0.0,2.6,54.0,0.0,8.0,4.0,0,55.0
24537,2019,07,20,17,토,30.7,0.0,2.1,55.0,0.0,8.0,4.0,0,114.0
24538,2019,07,20,18,토,30.3,0.0,1.5,57.0,0.0,8.0,4.0,0,111.0
24539,2019,07,20,19,토,29.5,0.0,2.1,59.0,0.0,8.0,4.0,0,109.0
24540,2019,07,20,2,토,27.3,0.0,1.7,66.0,0.0,8.0,4.0,0,15.0
24541,2019,07,20,20,토,29.1,0.0,1.9,60.0,0.0,8.0,4.0,0,96.0
24542,2019,07,20,21,토,28.6,0.0,1.4,62.0,0.0,8.0,4.0,0,103.0
24543,2019,07,20,22,토,28.4,0.0,1.8,62.0,0.0,8.0,4.0,0,90.0
24544,2019,07,20,23,토,28.2,0.0,1.9,63.0,0.0,8.0,4.0,0,54.0
24545,2019,07,20,3,토,26.9,0.0,1.8,67.0,0.0,8.0,4.0,0,15.0
24546,2019,07,20,4,토,26.8,0.0,1.6,69.0,0.0,8.0,4.0,0,10.0
24547,2019,07,20,5,토,26.8,0.0,2.4,65.0,0.0,8.0,4.0,0,10.0
24548,2019,07,20,6,토,26.5,0.2,2.4,69.0,0.0,8.0,4.0,0,0.0
24549,2019,07,20,7,토,26.7,0.0,2.4,65.0,0.0,8.0,4.0,0,5.0
24550,2019,07,20,8,토,27.4,0.0,2.2,60.0,0.0,8.0,4.0,0,0.0
24551,2019,07,20,9,토,25.2,0.8,1.7,85.0,0.0,8.0,4.0,0,0.0
24552,2019,07,21,0,일,26.9,0.0,1.6,78.0,0.0,17.0,9.0,0,17.0
24553,2019,07,21,1,일,26.2,0.1,0.6,80.0,0.0,17.0,9.0,0,10.0
24554,2019,07,21,10,일,24.9,0.2,2.4,94.0,0.0,17.0,9.0,0,0.0
24555,2019,07,21,11,일,25.2,0.0,2.5,93.0,0.0,17.0,9.0,0,24.0
24556,2019,07,21,12,일,25.5,0.0,2.9,86.0,0.0,17.0,9.0,0,22.0
24557,2019,07,21,13,일,25.3,0.2,2.5,91.0,0.0,17.0,9.0,0,31.0
24558,2019,07,21,14,일,25.2,1.3,2.9,94.0,0.0,17.0,9.0,0,30.0
24559,2019,07,21,15,일,25.9,0.3,4.0,83.0,0.0,17.0,9.0,0,38.0
24560,2019,07,21,16,일,26.4,0.0,3.1,77.0,0.0,17.0,9.0,0,60.0
24561,2019,07,21,17,일,25.9,0.0,3.9,78.0,0.0,17.0,9.0,0,87.0
24562,2019,07,21,18,일,26.3,0.0,3.8,76.0,0.0,17.0,9.0,0,131.0
24563,2019,07,21,19,일,26.0,0.0,3.0,77.0,0.0,17.0,9.0,0,113.0
24564,2019,07,21,2,일,25.3,0.5,1.1,91.0,0.0,17.0,9.0,0,5.0
24565,2019,07,21,20,일,25.7,0.0,2.7,75.0,0.0,17.0,9.0,0,103.0
24566,2019,07,21,21,일,24.9,0.0,3.3,81.0,0.0,17.0,9.0,0,88.0
24567,2019,07,21,22,일,24.6,0.0,3.9,84.0,0.0,17.0,9.0,0,52.0
24568,2019,07,21,23,일,24.8,0.0,2.5,83.0,0.0,17.0,9.0,0,46.0
24569,2019,07,21,3,일,24.6,0.6,1.0,95.0,0.0,17.0,9.0,0,10.0
24570,2019,07,21,4,일,24.5,0.6,0.4,95.0,0.0,17.0,9.0,0,10.0
24571,2019,07,21,5,일,24.3,0.3,0.3,95.0,0.0,17.0,9.0,0,15.0
24572,2019,07,21,6,일,24.4,0.4,0.3,96.0,0.0,17.0,9.0,0,5.0
24573,2019,07,21,7,일,24.3,0.7,1.0,96.0,0.0,17.0,9.0,0,0.0
24574,2019,07,21,8,일,24.5,0.7,2.0,96.0,0.0,17.0,9.0,0,0.0
24575,2019,07,21,9,일,24.6,0.3,2.8,96.0,0.0,17.0,9.0,0,0.0
24576,2019,07,22,0,월,24.6,0.0,1.4,84.0,0.0,47.0,32.0,0,16.0
24577,2019,07,22,1,월,24.4,0.0,2.5,84.0,0.0,47.0,32.0,0,0.0
24578,2019,07,22,10,월,25.8,0.0,1.6,77.0,0.0,47.0,32.0,0,0.0
24579,2019,07,22,11,월,26.3,0.0,2.1,74.0,0.0,47.0,32.0,0,15.0
24580,2019,07,22,12,월,27.4,0.0,1.5,67.0,0.0,47.0,32.0,0,21.0
24581,2019,07,22,13,월,29.3,0.0,2.7,60.0,0.0,47.0,32.0,0,31.0
24582,2019,07,22,14,월,29.7,0.0,2.5,61.0,0.0,47.0,32.0,0,38.0
24583,2019,07,22,15,월,30.2,0.0,3.1,61.0,0.0,47.0,32.0,0,23.0
24584,2019,07,22,16,월,30.5,0.0,2.9,58.0,0.0,47.0,32.0,0,64.0
24585,2019,07,22,17,월,30.7,0.0,2.7,56.0,0.0,47.0,32.0,0,101.0
24586,2019,07,22,18,월,30.5,0.0,2.6,58.0,0.0,47.0,32.0,0,161.0
24587,2019,07,22,19,월,29.3,0.0,2.0,62.0,0.0,47.0,32.0,0,132.0
24588,2019,07,22,2,월,24.4,0.0,1.5,84.0,0.0,47.0,32.0,0,5.0
24589,2019,07,22,20,월,27.9,0.0,2.9,70.0,0.0,47.0,32.0,0,113.0
24590,2019,07,22,21,월,26.4,0.0,2.6,78.0,0.0,47.0,32.0,0,104.0
24591,2019,07,22,22,월,25.7,0.0,2.0,80.0,0.0,47.0,32.0,0,98.0
24592,2019,07,22,23,월,25.4,0.0,1.1,80.0,0.0,47.0,32.0,0,42.0
24593,2019,07,22,3,월,24.3,0.0,2.2,86.0,0.0,47.0,32.0,0,0.0
24594,2019,07,22,4,월,24.2,0.1,1.4,88.0,0.0,47.0,32.0,0,0.0
24595,2019,07,22,5,월,24.4,0.0,1.5,91.0,0.0,47.0,32.0,0,0.0
24596,2019,07,22,6,월,24.4,0.0,2.4,87.0,0.0,47.0,32.0,0,0.0
24597,2019,07,22,7,월,24.6,0.0,1.3,84.0,0.0,47.0,32.0,0,0.0
24598,2019,07,22,8,월,24.7,0.0,2.5,83.0,0.0,47.0,32.0,0,0.0
24599,2019,07,22,9,월,25.3,0.0,2.2,80.0,0.0,47.0,32.0,0,0.0
24600,2019,07,23,0,화,25.1,0.0,2.0,80.0,0.0,28.0,18.0,0,22.0
24601,2019,07,23,1,화,24.9,0.0,0.4,81.0,0.0,28.0,18.0,0,16.0
24602,2019,07,23,10,화,27.6,0.0,1.9,74.0,0.0,28.0,18.0,0,0.0
24603,2019,07,23,11,화,28.1,0.0,2.5,71.0,0.0,28.0,18.0,0,21.0
24604,2019,07,23,12,화,29.6,0.0,2.6,63.0,0.0,28.0,18.0,0,24.0
24605,2019,07,23,13,화,30.6,0.0,1.9,61.0,0.0,28.0,18.0,0,24.0
24606,2019,07,23,14,화,31.7,0.0,2.2,55.0,0.0,28.0,18.0,0,20.0
24607,2019,07,23,15,화,32.3,0.0,2.3,53.0,0.0,28.0,18.0,0,32.0
24608,2019,07,23,16,화,32.6,0.0,3.1,51.0,0.0,28.0,18.0,0,33.0
24609,2019,07,23,17,화,32.5,0.0,2.1,54.0,0.0,28.0,18.0,0,78.0
24610,2019,07,23,18,화,30.6,0.0,3.6,61.0,0.0,28.0,18.0,0,100.0
24611,2019,07,23,19,화,30.1,0.0,1.7,62.0,0.0,28.0,18.0,0,102.0
24612,2019,07,23,2,화,24.5,0.0,1.0,83.0,0.0,28.0,18.0,0,10.0
24613,2019,07,23,20,화,28.8,0.0,2.7,67.0,0.0,28.0,18.0,0,81.0
24614,2019,07,23,21,화,28.3,0.0,2.2,70.0,0.0,28.0,18.0,0,89.0
24615,2019,07,23,22,화,27.7,0.0,2.4,74.0,0.0,28.0,18.0,0,66.0
24616,2019,07,23,23,화,27.3,0.0,1.0,76.0,0.0,28.0,18.0,0,65.0
24617,2019,07,23,3,화,24.9,0.0,1.2,81.0,0.0,28.0,18.0,0,10.0
24618,2019,07,23,4,화,24.9,0.0,1.0,85.0,0.0,28.0,18.0,0,5.0
24619,2019,07,23,5,화,24.9,0.0,0.5,85.0,0.0,28.0,18.0,0,0.0
24620,2019,07,23,6,화,25.0,0.0,0.4,84.0,0.0,28.0,18.0,0,5.0
24621,2019,07,23,7,화,25.3,0.0,0.4,83.0,0.0,28.0,18.0,0,0.0
24622,2019,07,23,8,화,25.8,0.0,1.2,82.0,0.0,28.0,18.0,0,0.0
24623,2019,07,23,9,화,26.6,0.0,1.4,79.0,0.0,28.0,18.0,0,0.0
24624,2019,07,24,0,수,27.1,0.0,1.4,75.0,0.0,28.0,17.0,0,16.0
24625,2019,07,24,1,수,26.9,0.0,1.8,76.0,0.0,28.0,17.0,0,15.0
24626,2019,07,24,10,수,25.5,0.0,1.7,92.0,0.0,28.0,17.0,0,5.0
24627,2019,07,24,11,수,25.8,0.0,3.4,87.0,0.0,28.0,17.0,0,24.0
24628,2019,07,24,12,수,26.2,0.0,1.3,84.0,0.0,28.0,17.0,0,24.0
24629,2019,07,24,13,수,26.3,0.1,1.9,84.0,0.0,28.0,17.0,0,26.0
24630,2019,07,24,14,수,26.8,0.0,1.1,82.0,0.0,28.0,17.0,0,21.0
24631,2019,07,24,15,수,27.1,0.0,2.4,81.0,0.0,28.0,17.0,0,32.0
24632,2019,07,24,16,수,26.7,0.2,2.3,85.0,0.0,28.0,17.0,0,32.0
24633,2019,07,24,17,수,27.0,0.0,1.5,81.0,0.0,28.0,17.0,0,61.0
24634,2019,07,24,18,수,27.1,0.0,1.6,79.0,0.0,28.0,17.0,0,110.0
24635,2019,07,24,19,수,27.1,0.0,2.1,79.0,0.0,28.0,17.0,0,116.0
24636,2019,07,24,2,수,26.8,0.0,1.1,77.0,0.0,28.0,17.0,0,10.0
24637,2019,07,24,20,수,26.9,0.0,0.4,80.0,0.0,28.0,17.0,0,84.0
24638,2019,07,24,21,수,27.0,0.0,1.6,78.0,0.0,28.0,17.0,0,77.0
24639,2019,07,24,22,수,26.9,0.0,1.1,79.0,0.0,28.0,17.0,0,64.0
24640,2019,07,24,23,수,26.9,0.0,1.2,79.0,0.0,28.0,17.0,0,47.0
24641,2019,07,24,3,수,26.4,0.0,2.3,78.0,0.0,28.0,17.0,0,5.0
24642,2019,07,24,4,수,26.1,0.0,0.9,80.0,0.0,28.0,17.0,0,5.0
24643,2019,07,24,5,수,25.8,0.0,1.3,84.0,0.0,28.0,17.0,0,5.0
24644,2019,07,24,6,수,25.6,0.0,0.8,85.0,0.0,28.0,17.0,0,0.0
24645,2019,07,24,7,수,25.7,0.0,1.9,85.0,0.0,28.0,17.0,0,0.0
24646,2019,07,24,8,수,25.5,0.2,1.6,92.0,0.0,28.0,17.0,0,5.0
24647,2019,07,24,9,수,25.4,0.5,1.5,94.0,0.0,28.0,17.0,0,0.0
24648,2019,07,25,0,목,26.8,0.0,1.0,79.0,0.0,29.0,18.0,0,19.0
24649,2019,07,25,1,목,26.6,0.0,0.8,82.0,0.0,29.0,18.0,0,10.0
24650,2019,07,25,10,목,26.5,0.0,1.4,92.0,0.0,29.0,18.0,0,10.0
24651,2019,07,25,11,목,27.0,0.0,1.9,83.0,0.0,29.0,18.0,0,15.0
24652,2019,07,25,12,목,26.8,0.0,2.2,88.0,0.0,29.0,18.0,0,32.0
24653,2019,07,25,13,목,26.6,0.1,1.5,94.0,0.0,29.0,18.0,0,20.0
24654,2019,07,25,14,목,27.1,0.2,0.9,93.0,0.0,29.0,18.0,0,22.0
24655,2019,07,25,15,목,27.3,0.0,1.7,84.0,0.0,29.0,18.0,0,25.0
24656,2019,07,25,16,목,26.8,0.9,1.5,88.0,0.0,29.0,18.0,0,34.0
24657,2019,07,25,17,목,26.4,0.4,2.2,92.0,0.0,29.0,18.0,0,68.0
24658,2019,07,25,18,목,26.2,0.7,3.0,92.0,0.0,29.0,18.0,0,111.0
24659,2019,07,25,19,목,25.9,4.8,1.1,96.0,0.0,29.0,18.0,0,117.0
24660,2019,07,25,2,목,26.6,0.0,0.5,81.0,0.0,29.0,18.0,0,10.0
24661,2019,07,25,20,목,25.8,0.1,0.4,96.0,0.0,29.0,18.0,0,114.0
24662,2019,07,25,21,목,25.9,0.1,2.4,95.0,0.0,29.0,18.0,0,89.0
24663,2019,07,25,22,목,25.9,0.0,1.0,93.0,0.0,29.0,18.0,0,72.0
24664,2019,07,25,23,목,25.9,0.0,2.0,94.0,0.0,29.0,18.0,0,58.0
24665,2019,07,25,3,목,26.7,0.0,0.8,79.0,0.0,29.0,18.0,0,5.0
24666,2019,07,25,4,목,26.1,0.3,0.5,93.0,0.0,29.0,18.0,0,0.0
24667,2019,07,25,5,목,25.8,0.2,0.3,95.0,0.0,29.0,18.0,0,0.0
24668,2019,07,25,6,목,25.6,0.8,0.2,96.0,0.0,29.0,18.0,0,0.0
24669,2019,07,25,7,목,25.7,1.0,0.8,96.0,0.0,29.0,18.0,0,5.0
24670,2019,07,25,8,목,26.1,0.1,0.3,96.0,0.0,29.0,18.0,0,0.0
24671,2019,07,25,9,목,26.4,0.0,1.6,94.0,0.0,29.0,18.0,0,0.0
24672,2019,07,26,0,금,25.8,0.0,2.4,93.0,0.0,25.0,16.0,0,27.0
24673,2019,07,26,1,금,25.8,0.0,1.5,92.0,0.0,25.0,16.0,0,10.0
24674,2019,07,26,10,금,23.7,15.7,0.8,97.0,0.0,25.0,16.0,0,14.0
24675,2019,07,26,11,금,23.9,6.4,0.2,97.0,0.0,25.0,16.0,0,26.0
24676,2019,07,26,12,금,24.7,1.4,1.5,97.0,0.0,25.0,16.0,0,26.0
24677,2019,07,26,13,금,24.8,0.2,1.8,95.0,0.0,25.0,16.0,0,30.0
24678,2019,07,26,14,금,24.9,0.3,1.2,94.0,0.0,25.0,16.0,0,30.0
24679,2019,07,26,15,금,25.6,0.1,0.9,94.0,0.0,25.0,16.0,0,23.0
24680,2019,07,26,16,금,25.8,0.0,2.1,91.0,0.0,25.0,16.0,0,49.0
24681,2019,07,26,17,금,25.7,0.1,2.3,93.0,0.0,25.0,16.0,0,105.0
24682,2019,07,26,18,금,25.7,0.0,2.1,93.0,0.0,25.0,16.0,0,138.0
24683,2019,07,26,19,금,25.6,0.0,1.2,94.0,0.0,25.0,16.0,0,172.0
24684,2019,07,26,2,금,25.5,0.8,2.5,94.0,0.0,25.0,16.0,0,10.0
24685,2019,07,26,20,금,25.4,0.1,0.4,95.0,0.0,25.0,16.0,0,148.0
24686,2019,07,26,21,금,25.3,0.2,0.3,95.0,0.0,25.0,16.0,0,106.0
24687,2019,07,26,22,금,25.3,0.0,0.9,95.0,0.0,25.0,16.0,0,129.0
24688,2019,07,26,23,금,25.2,0.0,0.5,96.0,0.0,25.0,16.0,0,69.0
24689,2019,07,26,3,금,25.1,0.5,3.7,95.0,0.0,25.0,16.0,0,10.0
24690,2019,07,26,4,금,25.0,0.2,3.0,96.0,0.0,25.0,16.0,0,5.0
24691,2019,07,26,5,금,24.9,0.2,3.4,96.0,0.0,25.0,16.0,0,5.0
24692,2019,07,26,6,금,25.0,0.1,2.4,96.0,0.0,25.0,16.0,0,5.0
24693,2019,07,26,7,금,24.8,6.7,2.4,96.0,0.0,25.0,16.0,0,5.0
24694,2019,07,26,8,금,24.0,15.0,1.9,97.0,0.0,25.0,16.0,0,0.0
24695,2019,07,26,9,금,23.9,12.0,1.9,97.0,0.0,25.0,16.0,0,0.0
24696,2019,07,27,0,토,25.3,0.0,0.6,95.0,0.0,18.0,12.0,0,39.0
24697,2019,07,27,1,토,25.3,0.0,0.8,95.0,0.0,18.0,12.0,0,19.0
24698,2019,07,27,10,토,27.4,0.0,0.8,74.0,0.0,18.0,12.0,0,5.0
24699,2019,07,27,11,토,28.8,0.0,2.0,72.0,0.0,18.0,12.0,0,20.0
24700,2019,07,27,12,토,30.1,0.0,1.5,63.0,0.0,18.0,12.0,0,39.0
24701,2019,07,27,13,토,31.2,0.0,0.5,58.0,0.0,18.0,12.0,0,27.0
24702,2019,07,27,14,토,31.8,0.0,1.2,58.0,0.0,18.0,12.0,0,27.0
24703,2019,07,27,15,토,33.0,0.0,1.7,52.0,0.0,18.0,12.0,0,34.0
24704,2019,07,27,16,토,32.7,0.0,1.7,56.0,0.0,18.0,12.0,0,44.0
24705,2019,07,27,17,토,31.3,0.0,3.6,65.0,0.0,18.0,12.0,0,84.0
24706,2019,07,27,18,토,30.6,0.0,1.6,69.0,0.0,18.0,12.0,0,115.0
24707,2019,07,27,19,토,30.1,0.0,2.3,70.0,0.0,18.0,12.0,0,96.0
24708,2019,07,27,2,토,25.2,0.0,0.8,96.0,0.0,18.0,12.0,0,15.0
24709,2019,07,27,20,토,29.1,0.0,1.8,74.0,0.0,18.0,12.0,0,109.0
24710,2019,07,27,21,토,28.6,0.0,0.6,76.0,0.0,18.0,12.0,0,108.0
24711,2019,07,27,22,토,28.2,0.0,1.3,77.0,0.0,18.0,12.0,0,102.0
24712,2019,07,27,23,토,28.2,0.0,1.3,78.0,0.0,18.0,12.0,0,51.0
24713,2019,07,27,3,토,25.2,0.0,0.8,96.0,0.0,18.0,12.0,0,5.0
24714,2019,07,27,4,토,25.1,0.0,0.2,96.0,0.0,18.0,12.0,0,5.0
24715,2019,07,27,5,토,25.0,0.6,0.3,97.0,0.0,18.0,12.0,0,10.0
24716,2019,07,27,6,토,24.9,0.0,0.2,97.0,0.0,18.0,12.0,0,0.0
24717,2019,07,27,7,토,25.2,0.0,0.4,96.0,0.0,18.0,12.0,0,0.0
24718,2019,07,27,8,토,25.6,0.0,0.9,94.0,0.0,18.0,12.0,0,0.0
24719,2019,07,27,9,토,26.5,0.0,0.7,82.0,0.0,18.0,12.0,0,5.0
24720,2019,07,28,0,일,28.2,0.0,1.3,78.0,0.0,18.0,11.0,0,25.0
24721,2019,07,28,1,일,28.0,0.1,2.5,79.0,0.0,18.0,11.0,0,20.0
24722,2019,07,28,10,일,25.4,0.4,2.6,94.0,0.0,18.0,11.0,0,15.0
24723,2019,07,28,11,일,25.3,0.9,2.5,94.0,0.0,18.0,11.0,0,25.0
24724,2019,07,28,12,일,25.0,7.3,1.7,96.0,0.0,18.0,11.0,0,37.0
24725,2019,07,28,13,일,25.2,2.0,3.0,94.0,0.0,18.0,11.0,0,35.0
24726,2019,07,28,14,일,25.6,0.0,1.3,92.0,0.0,18.0,11.0,0,29.0
24727,2019,07,28,15,일,26.7,0.0,2.4,83.0,0.0,18.0,11.0,0,27.0
24728,2019,07,28,16,일,26.4,0.1,2.2,84.0,0.0,18.0,11.0,0,63.0
24729,2019,07,28,17,일,26.3,0.5,1.6,88.0,0.0,18.0,11.0,0,133.0
24730,2019,07,28,18,일,25.6,1.8,2.4,92.0,0.0,18.0,11.0,0,134.0
24731,2019,07,28,19,일,25.5,0.0,3.1,83.0,0.0,18.0,11.0,0,108.0
24732,2019,07,28,2,일,27.6,0.0,2.3,79.0,0.0,18.0,11.0,0,0.0
24733,2019,07,28,20,일,25.7,0.0,2.9,83.0,0.0,18.0,11.0,0,112.0
24734,2019,07,28,21,일,25.8,0.0,2.1,82.0,0.0,18.0,11.0,0,95.0
24735,2019,07,28,22,일,26.1,0.0,2.1,84.0,0.0,18.0,11.0,0,96.0
24736,2019,07,28,23,일,26.2,0.0,1.9,84.0,0.0,18.0,11.0,0,34.0
24737,2019,07,28,3,일,27.3,0.3,2.1,82.0,0.0,18.0,11.0,0,5.0
24738,2019,07,28,4,일,26.9,0.5,1.1,88.0,0.0,18.0,11.0,0,5.0
24739,2019,07,28,5,일,26.8,0.5,0.8,93.0,0.0,18.0,11.0,0,5.0
24740,2019,07,28,6,일,26.7,0.0,1.0,92.0,0.0,18.0,11.0,0,0.0
24741,2019,07,28,7,일,26.8,0.0,1.1,87.0,0.0,18.0,11.0,0,0.0
24742,2019,07,28,8,일,27.0,0.0,1.1,84.0,0.0,18.0,11.0,0,0.0
24743,2019,07,28,9,일,25.3,11.2,3.0,95.0,0.0,18.0,11.0,0,0.0
24744,2019,07,29,0,월,26.3,0.0,2.0,84.0,0.0,16.0,7.0,0,11.0
24745,2019,07,29,1,월,25.9,0.5,1.5,92.0,0.0,16.0,7.0,0,5.0
24746,2019,07,29,10,월,26.9,0.0,3.5,74.0,0.0,16.0,7.0,0,5.0
24747,2019,07,29,11,월,27.7,0.0,2.8,71.0,0.0,16.0,7.0,0,15.0
24748,2019,07,29,12,월,27.9,0.0,1.8,72.0,0.0,16.0,7.0,0,20.0
24749,2019,07,29,13,월,28.5,0.0,2.7,68.0,0.0,16.0,7.0,0,22.0
24750,2019,07,29,14,월,29.6,0.0,3.2,66.0,0.0,16.0,7.0,0,20.0
24751,2019,07,29,15,월,29.6,0.0,3.3,69.0,0.0,16.0,7.0,0,20.0
24752,2019,07,29,16,월,29.9,0.0,3.2,65.0,0.0,16.0,7.0,0,33.0
24753,2019,07,29,17,월,29.4,0.0,4.9,66.0,0.0,16.0,7.0,0,58.0
24754,2019,07,29,18,월,29.4,0.0,4.1,67.0,0.0,16.0,7.0,0,70.0
24755,2019,07,29,19,월,28.8,0.0,4.8,69.0,0.0,16.0,7.0,0,97.0
24756,2019,07,29,2,월,25.8,0.0,2.3,86.0,0.0,16.0,7.0,0,5.0
24757,2019,07,29,20,월,28.3,0.0,3.4,71.0,0.0,16.0,7.0,0,83.0
24758,2019,07,29,21,월,27.9,0.0,2.9,74.0,0.0,16.0,7.0,0,71.0
24759,2019,07,29,22,월,27.7,0.0,2.3,75.0,0.0,16.0,7.0,0,75.0
24760,2019,07,29,23,월,27.5,0.0,3.3,75.0,0.0,16.0,7.0,0,42.0
24761,2019,07,29,3,월,25.8,0.0,1.6,84.0,0.0,16.0,7.0,0,5.0
24762,2019,07,29,4,월,25.8,0.0,2.6,82.0,0.0,16.0,7.0,0,0.0
24763,2019,07,29,5,월,25.7,0.0,1.7,80.0,0.0,16.0,7.0,0,0.0
24764,2019,07,29,6,월,25.6,0.0,0.2,80.0,0.0,16.0,7.0,0,0.0
24765,2019,07,29,7,월,25.8,0.0,1.1,79.0,0.0,16.0,7.0,0,0.0
